10047,Nouvelles vies,,7,2006,,N1421,10013,4,12,,de2eeec42a66b3ac18696f3562450857
47698,(2001-06-14),,7,2001,,,47696,,,,9ac97e2af144a3f7a5eb3ed5918e5b62
143999,La prima stella,,7,2013,,P6523,143983,2,2,,ccfc8dfbcd99e46a916e3f1edb646d84
103344,(#2.9),,7,,,,103338,2,9,,f3898ccf716da87894243e3698ab3680
106897,(2007-07-27),,7,2007,,,106822,,,,f727a73aacaf0c5d6ca86637dc8f9c51
18889,Surprise!,,7,2000,,S6162,18706,5,10,,eb19070becd2814c27d447f9d26bf6e8
95180,(2004-03-05),,7,2004,,,94664,,,,732b1b765039c2604d807b48401fc108
107035,Baseball,,7,,,B214,107032,1,1,,95d6167733cc5d6b16507ebc500cfd5d
15835,Belle Harbor/3 Million Open Jobs/McCullough,,7,2012,,B4616,15711,45,7,,65141db28e060bd4725f3ae9e9b4bf28
114299,Pilot,,7,2010,,P43,114298,1,,,40873a7bf874938d620d11248bd3ec3d
164702,(2005-10-14),,7,2005,,,164678,,,,4032795dff35b5d85830de80de3675ee
20379,Baby Wipf,,7,1998,,B1,20037,,,,e87f851a5ef7d236be0fe81a51a67cfe
65397,(#1.78),,7,2003,,,65220,1,78,,2c947e9f49eafd3b67fac8765d605ad6
58927,Ground Zero,,7,2004,,G6532,58754,7,13,,def8d76040a677b00d2f9836c2df48f9
166782,(2007-11-06),,7,2007,,,166669,,,,d0ebdc79835783f4d5dd5d6afcc5d896
124883,Gelosia,,7,1999,,G42,124871,,,,1d64e8a791176bb9d40944d68e1f78a8
66512,José Maria encierra a Teresa,,7,2009,,J2565,65509,,,,f3d81a9c65f00fb8251617aa3df2abcb
82416,(#9.9),,7,1983,,,82255,9,9,,f387f34a0b3cf122a3faf08929c365f8
122779,Grossly Gloomy and Gray,,7,2006,,G6242,122773,1,4,,f14b8d4ffd81f594f4721503d338e317
144298,The Gold Don't Care,,7,2012,,G4353,144289,1,1,,1e7c5cc5e54ce3fc1f1ba055ce51fc7e
23894,A Santa,,7,2010,,S53,23829,10,19,,abf4e9487c905dfc73cb8bba9df7cad9
75577,Il sogno di Lavinia,,7,1998,,S2534,75572,2,6,,ee995294de944f8ee1ceeb6892ce9aed
171247,Blessed Are They,,7,1962,,B4236,171195,3,30,,68d5194c9b0ce2ed9a4788ce95de076d
111893,(2012-08-15),,7,2012,,,111095,,,,8e61feeaab6bf44e049ea62278051d5a
29198,A Tribo dos Penas Brancas,,2,1987,,T6132,,,,1987-????,ab1f3fb809084384e523d847a103eac7
182364,Brincar é Coisa Séria,,2,1990,,B6526,,,,1990-????,910ea5b20ed92e987b378e9012e6a68e
128395,Orken ved broen,,7,2008,,O6251,128348,3,8,,9d1cecb44291f20b2a9553e8a938ade9
19483,Love and Death,,7,1987,,L153,19450,4,26,,7219f64add5cb344a1c6ecd3e8ffb133
108263,The Birth of Astroboy,,7,1963,,B6312,108244,1,1,,abc30523ef29a9087e8cc0df9dcb4045
159564,Ricky Martin,,7,2008,,R2563,158683,,,,0228274f277f99911b1ec2b51ee8ea6f
173885,Case of the Cockeyed Patient,,7,1959,,C2132,173878,1,29,,6ed15e905d0d58b81415d8e5e64597b2
23192,(#2.3),,7,2012,,,23129,2,3,,7d89876fc6069aa326214c926e244117
152954,BB07 Daily Show: Days 13 & 14,,7,2007,,B1342,152916,7,27,,8cfa31fd09570ed5646b442ff779974d
57708,(#1.9869),,7,2008,,,55774,1,9869,,36ab66000ddd1855fa4651a162248e1d
10303,In the Mood,,7,1985,,I5353,10238,8,15,,b046d95da7f7271c97ea07390a30da85
85835,Die letzte Chance,,7,2008,,L3232,85788,1,10,,4e839f585f0546e3da529f9cbc45cb81
79663,Im Wald,,7,1981,,I543,79644,1,3,,16c62f104a22b4171f728bb021f8923b
160287,(#1.22),,7,2004,,,160272,1,22,,c1f353a9cb0dd6a02a3b9a7656c2d99e
48324,(#1.46),,7,2001,,,48232,1,46,,3e42a20bbfe5e382f6d022436ae7bab4
128016,Weber's of Lies,,7,2012,,W1621,127987,2,7,,4ea5e5f5f73e222bcb595a654cb875f9
84820,(#1.343),,7,2012,,,84548,1,343,,7abb890cdcea4e0401aa5f4ed37a2ee6
75793,(1964-03-16),,7,1964,,,75778,,,,b0e60d6b9629a159d9e57d56be420fab
182662,Britain's Best Dish,,2,2007,,B6352,,,,2007-????,b299cc802d29e6c4676e4492aa37ac16
131334,Basketball Wives LA,,2,2011,,B2314,,,,2011-????,9aad841acf63dfbe892e39b9f200393b
21550,On the Threshold: Part 2,,7,1989,,O5362,20918,9,14,,083762a95b9213efa0a4d481c4cc8b2f
7335,Greatest TV Families,,7,2009,,G6323,7301,8,23,,a152c7b1d6089d47500c90c610794af4
54314,Conscious,,7,2003,,C52,54291,3,9,,59a2b584d50a084aff6261409c1e31b7
85816,(#1.396),,7,2010,,,85788,1,396,,8081ce70b6ca1a41f5b3328da4bf49be
6822,Familien Pekerman,,7,2006,,F5451,6818,1,1,,5ae23cb69d6a55d56573c07e385c02ad
82268,(#5.20),,7,1979,,,82255,5,20,,8bfbb67bd6042c591fd467b5f80c7d0b
57790,(#1.9951),,7,2008,,,55774,1,9951,,e753c86f3e2b7220b0363856a5d62ed0
166714,(1968-10-24),,7,1968,,,166669,,,,107ab4cd359317e979396b922d05530a
59541,(2002-04-20),,7,2002,,,59480,,,,cae324363d9d4a2811bd1b04939a3065
51395,Alan King: Inside the Comedy Mind,,2,1991,,A4525,,,,1991-????,717d70ca4621558726b6bf378d71f098
5968,Game 1,,7,1988,,G5,5967,,,,de6a2b595206ae72a4fb7b0d837111a5
131569,Een vreemd eiland,,7,1989,,V6534,131565,1,8,,1b8694214c288f4ca9bbfe57ba3c8d54
7495,(2010-08-13),,7,2010,,,7383,,,,9700f4a730c146b071b584fcf744e73d
134435,(2008-01-07),,7,2008,,,134396,,,,3e77ea4105feb9958051793df4567132
71861,Simple Soups,,7,2005,,S5142,71730,5,21,,a764496857a4e211a22889c0b29c4720
86757,(#1.7348),,7,1993,,,86671,1,7348,,f94117f453d8263d15537e69f64d33b3
77262,(#1.77),,7,1997,,,77187,1,77,,bb7b4e3c5d8b3a9862b68ac9a6e0bc66
101208,Art School,,2,2005,,A6324,,,,2005-????,7e72db13598097ef8151f7a98b72bfa6
168763,Bobb'e Says,,2,2009,,B12,,,,2009-????,9e7ca8fbdcf2b7195f0933a22e617af0
63481,(1999-10-28),,7,1999,,,63198,,,,e88510995f62597dcb5f38f3720faa4b
74426,(2011-04-11),,7,2011,,,74379,,,,5a6fdc5b7d638f93d0d3e4e4efc27855
28251,Part 1,,7,1980,,P63,28250,1,1,,03da8c3be4d183e75524ee7be3c91ce1
20428,Planet Description,,7,1991,,P4532,20420,2,4,,0da8f2bc191bd523f9907175c8ac5d3d
52913,Fever,,7,1989,,F16,52894,4,12,,d59b53ebafcb5a61874d26f8e3095bca
154177,Sun Children,,7,1977,,S5243,154170,1,2,,72222e33dd06f0b507583c809ceab608
13511,An Invisible Enemy,,7,2010,,I5121,13503,,,,a76e37c7586656e1d79654baa8abb7ff
4408,The Young Ones (Bennebroek),,7,1996,,Y5252,4316,,,,eb5d8ec4bd9d887aab150a523115cc4a
189228,Nathan: The Big Nasty,,7,2009,,N3531,189210,2,4,,274a86c22cddbbe47db33a57722c2272
49746,Viaje al centro de la Tierra,,7,2002,,V2425,49611,,,,39caf15ffa19b3acbf9349aa9ea246da
180339,(2011-06-11),,7,2011,,,178599,,,,1d9bc5606e135cf5197c2efb692d6952
39502,"ActorsE Chat with Tanna Frederick, Robert Standley and Yi Tian",,7,2013,,A2362,39009,5,97,,11b395d3294570e21ab97c05b324e82a
90564,(2006-12-22),,7,2006,,,87087,,,,8d27a5f7332df50bb869c94d836d5ebb
18617,The Left Field Caper,,7,1963,,L1314,18466,5,29,,214d892c03c0ae241e46dcf18114342c
174770,Pilot,,7,1996,,P43,174748,1,1,,d61a39a827641d78937f1374940c1c61
168042,Open Marriage/Closed Mind,,7,1973,,O1562,168034,1,5,,c3c5a4ec422da9c74ab967a6e1fa61d2
23962,"Doido, Ridículo e Relaxado",,7,2003,,D3632,23829,3,16,,d17b715a0f12d8911fde5872e9915ec4
69834,(2012-10-21),,7,2012,,,69220,,,,fa1a911202aab1df33e931572466b82f
18002,Cuando Paco encontró a Sole,,7,1999,,C5312,17959,3,12,,01a986254f5f51c86af4799c52611d93
26743,(#1.13),,7,,,,26742,1,13,,9c06ed1426b99238b1d9c7a976e8aa49
72542,On the Road: Europe Part 2,,7,2005,,O5363,72375,3,20,,02abbac6071eeb2c7334e0ad6b37ebea
91529,Kings College II,,7,2004,,K5242,91279,27,16,,0bdb2f5a29bcd0be484ce4b55e0bb0ef
21784,The Covenant: Part 2,,7,1991,,C1531,20918,11,4,,1f8f700279d1ab5a67ce35e73888809d
48472,Gûki no mahô,,7,2005,,G25,48465,1,12,,dce31d41d6ba2f61b18cdebd0f4fc9f1
41616,Animals 101,,7,2008,,A542,41614,2,2,,1838bca0b30dde130bff98a7051827db
16632,The Pledge/It Takes One to Know One/Cooking the Books,,7,2005,,P4323,15711,37,34,,6015db131cc09f80db68547de4f75305
191031,Better Off Without Us,,7,,,B3613,191029,1,18,,d98764294fe4876b1e0a05804302605b
104371,(#1.13555),,7,2009,,,103385,1,13555,,d6aea4a91db66df98b1fc684a7b56ea9
74098,Top 16 Performance Show: Part 2 Girls,,7,2007,,T1616,73710,6,18,,5059fa5046a1e7825a9511032c6d9ed5
181675,(2005-03-20),,7,2005,,,181423,,,,494f5bff6a2082bd90e65e7e29e36537
174033,Cartel Crackdown,,7,2010,,C6342,174025,2,15,,9aba9c3edc55bdf7fa7a84c7f750d046
90517,(2006-08-07),,7,2006,,,87087,,,,09a2f15c74dcf061d0753ac68be089c0
160043,Birdie's Playhouse,,2,2012,,B6321,,,,2012-????,9265f7cc8d3337a5e149d6a2eecec5d1
171402,"Thanks for Everything, Friend",,7,1964,,T5216,171195,6,4,,83df6d57656f44b0df22c28e3f1a1e02
144774,Wer täuscht wen? - Nervenkrieg um den Irak,,7,2003,,W6323,144452,,,,cbacb418396ebe7b24ad8539b97d3ee4
87772,(1996-12-02),,7,1996,,,87087,,,,ae0ddf61afb39aabcaaf3e67fdb00cb4
118020,(#1.160),,7,,,,117506,1,160,,991aef7c704dcd74dd021c83e80c6112
163387,Genade voor het recht,,7,1999,,G5316,163379,1,5,,3ddbd0ac8874a2da6784c7e2f3b0fc11
176702,July,,7,1980,,J4,176698,1,2,,1c3637651f892a7134ac6f720361d6e1
127860,Jak vyuzít ohrození,,7,2006,,J2123,127611,,,,bc6805a544bfd481ea6078b90ef0d5cc
114942,Top 8 Results Show,,7,2006,,T1624,114735,4,23,,adb463a664b61602eb1af9e494ea6c90
91062,"Osa 121. Heinola, Wpk-talo",,7,2003,,O2541,91033,16,18,,2408992ccbe782c5a5936920127d89ae
92226,Enormous Changes at the Last Minute,,7,2009,,E5652,92221,1,10,,d34b9e93226e5e1ab60bd1aeb19d9522
191294,42,,7,2001,,,191293,2,13,,8eb985ae84e35e7b34ef8673157c6f9c
34634,Remordimientos y venganza,,7,2012,,R5635,34490,1,129,,e8e4cf15f2c6de24a90e65ea870578fd
8435,This Ain't No Summer Camp,,7,1990,,T2535,8343,5,7,,0f5564fa049761d3d9506ab190e6ece4
148440,Corporate Ladder,,7,2009,,C6163,148438,1,15,,4de627e043230eb9c9fdd1b050b1a89f
106656,(#1.8),,7,2008,,,106646,1,8,,c37d37f281705b43720a7dadb8740aaf
126567,(#26.23),,7,1983,,,126283,26,23,,19eece9bae300894d6d4a0caeb4e8a3f
52828,(2004-06-07),,7,2004,,,52785,,,,93bd7dbac8e4c129c5c3f49dd213d452
3118,(#2.35),,7,2007,,,3083,2,35,,9285109bb6908c91cee6597f374ae20f
182412,The Plays Wot Ernie Wrote,,7,2012,,P4236,182407,1,4,,88c7f747eb7448d13655f02258c2d747
100911,Three in One,,7,1960,,T65,100903,1,6,,305a78419d6b07de0d567d6cf0bb667a
78105,Dame Anna Neagle,,7,1992,,D524,78101,,,,132ec3ce46231b94be8b42abb7d6edc6
8073,2012 the Webseries,,2,2011,,T1262,,,,2011-????,d2118ec9c698fa6569f024bc64ea2ddf
104252,(#1.13436),,7,2009,,,103385,1,13436,,d8ca64a978a9a663ec6bbadadc28bfb8
52446,(1998-09-22),,7,1998,,,52439,,,,8a41ed02d06582cb2f773edf7da7f66b
194076,Konsulten,,7,1998,,K5243,194031,1,2,,c79d8a273f7fc9651cb44134401542b9
121217,Survival of the Fittest,,7,1978,,S6141,121208,1,9,,9faa2c6ae063197f75645a0b6ae66359
171222,A Severe Case of Matrimony,,7,1968,,S1621,171195,9,33,,16d5bb5d6522ae75bd0cf8e23facc6aa
69571,(#3.21),,7,1992,,,69220,3,21,,c057b4bb9d7ebcc4489f5f31e589f46d
197669,(1997-11-03),,7,1997,,,197667,,,,8a66b5426b14dfb6b36560412a6ce941
122195,Valley of the Dolls,,7,2001,,V4134,122141,,,,08b116e736199bc11336fe3ac948d125
178243,The Bacon Bikini: Epic Douchebag Breakfast for Dinner,,7,2011,,B2512,178239,1,4,,54bf9f28bf762c72247558285a576b2e
101938,The World Record/The Cave,,7,2000,,W6436,101759,5,4,,b81e45bb352f9d0d0f6ca2481c32d216
108897,(1998-10-14),,7,1998,,,108733,,,,47ede698397305db0ee0cd526194e06e
63278,(1999-01-08),,7,1999,,,63198,,,,ae36654d89e5d3b803a8f2d77da23005
47804,Aishi no taiyô,,2,1966,,A253,,,,1966-????,e141977646932ad921c81ef1b7ccd855
48488,Tensai no shingan,,7,2005,,T5252,48465,1,9,,0d009b88ea6f09f12050364f33c18851
75513,American Wiseass,,2,2012,,A5625,,,,2012-????,e424eafa49394ae3de95194b482fae50
169346,Clay Days,,7,1997,,C432,169325,7,27,,324ee28c90f47862f8b5e72e6c248e66
179915,(2010-03-07),,7,2010,,,178599,,,,3adaf58fd1a4772ba285f2cb27ec6d49
177630,Ein heiliges Wunder,,7,2012,,H4253,177624,1,1,,91e718bdbc7a8d14d0d2d0607d2ce471
182921,(#5.5),,7,2011,,,182869,5,5,,082ccbba1829aa3b9d66619503fd6fe7
3274,Morbid Much,,7,2010,,M6135,3268,1,7,,dcb4367cbe964237c67df4880f6edb99
24920,Ball Maul,,7,1966,,B454,24912,1,10,,1c1a95cc59897a149f614735519c6b87
67654,(#1.2),,7,2005,,,67652,1,2,,f8a1178a7cc52b73ee84fa9f0a23a37d
155560,The Jurist,,7,1954,,J623,155360,4,30,,2ac37305d9cfa5768718fb2038bef245
157545,(#1.89),,7,2008,,,157457,1,89,,52afa4ff11ea30cffddcfb93acbb7e3e
108571,Kagaku no hikari ga otosu kage,,7,2009,,K2526,108568,1,3,,765ad32960521aa4f7034da1a118f3c6
23638,(#1.3),,7,2006,,,23635,1,3,,65eb32041d49294e4ee58c798a905036
94742,(2001-03-12),,7,2001,,,94664,,,,1230dc23b6aca06e63557c55f805cdac
72988,What Dreams May Come,,7,2004,,W3652,72927,3,7,,1b18021cbca7ffa870ec1f750e4d14cc
158464,(#1.21),,7,2006,,,158450,1,21,,4978495b54021c737ef3478592860709
106118,1/2,,7,2012,,,106117,1,1,,8382b90efd8f78510e2d955dbe240604
68720,Mexico's White House,,7,1997,,M232,68692,,,,b6c716a2a52e753f76ab06c67cabe8e8
21073,Blood on the Vine: Part 1,,7,1992,,B4353,20918,12,23,,447978b46ea9852079d657956e04be44
90892,Ecuador,,7,2010,,E236,90860,6,6,,7db7fc0ce3c2787a495587254ea095e2
40375,Navratri Mein Hatya Kaand,,7,2012,,N1636,40242,1,164,,1c0b855e63f5112ca187b21dc895224d
183266,"Dinosaurs, Deserts and Volcanoes",,7,2004,,D5262,183265,1,2,,602d5394123757df6ff0f953e82d879b
65284,(#1.156),,7,2003,,,65220,1,156,,e155a39095a4d437da401dcf18868ae4
161115,Bite Me,,2,2010,,B35,,,,2010-????,4dc24c1e621b9d30a0f82f1fdff73beb
44292,Mind the Bugs Don't Bite,,7,2006,,M5312,44287,2,6,,f8d0e15891d9eb7782e969ce71b3ef72
54369,The Box: Part 1,,7,2002,,B2163,54291,1,12,,57f64581489bf5dc51929f8c189add67
161148,(#1.367),,7,2007,,,161135,1,367,,b4b9beb29e903f42e12f94124c6946fb
154935,Endeavor Launch Includes Gifford and an Amazing Photo,,7,2011,,E5316,154911,2,61,,22a5d048ab59c160a70892c2ff3aceff
14655,Scarface,,7,2008,,S2612,14516,1,68,,e1b951e1c7a2499be964bc5de1aec3e0
71717,The Paul-Scheckles Family,,7,,,P4242,71708,1,2,,b523e49f278c933a6a726de28b87bcec
139225,(2001-01-22),,7,2001,,,139148,,,,6d7ac308dc9fba10ba08b1d3304bd762
25303,Mundo Web,,7,2011,,M531,25253,2,15,,1788d2d86036c913647c411caa824ac2
23813,(#1.87),,7,1998,,,23696,1,87,,185ab1d1e44424e3e476e274c796f968
84728,(#1.260),,7,2012,,,84548,1,260,,893bdc75f1670fdf36a13f1fdae98f56
156755,(2010-01-08),,7,2010,,,156714,,,,62dbb6bde4e119eddfffeb6f86b6ceb6
193347,Mission Shirdi: Part 1,,7,2012,,M2526,192964,1,817,,afdfd7d136f635032019b163a1b2e89c
83048,"Black, White and Pink?",,7,2011,,B4235,83014,,,,35a0881954346384dc903fb573007fdf
95619,(1996-03-20),,7,1996,,,95525,,,,e19f833f3108437935d5742b51e4d18a
74342,The Life and Death of Teena Brandon,,7,,,L1531,74241,,,,0c5c304ec5e0109c23e7508c2e1b6be7
187931,(2012-11-20),,7,2012,,,187850,,,,221f59f6d0578b15702c78610934be31
131506,De vlucht naar Duitsland,,7,1980,,V4235,131500,1,7,,1051515ee0c27199b05fa1c3c6d029a1
89445,(2002-04-01),,7,2002,,,87087,,,,7f7014130f05f16a8aee48f51e035770
177940,The Graduate,,7,2011,,G63,177906,2,5,,3258ecc7e3be4fe309e735a41a002c8e
175569,Max et Jules sauvent le Canada,,7,1997,,M2324,175547,,,,dac5e06bdaa543ad471116a6d8cfb889
173513,Fearless,,7,2003,,F642,173507,1,16,,502ee85b4b6ce63471f83517e7eefbb1
87845,(1997-03-17),,7,1997,,,87087,,,,e56397485483bf8940c485a6d95a6baa
62867,(#6.5),,7,2005,,,62851,6,5,,b3b0c49ef3fdad4aeced34e0441277ef
25183,(#1.72),,7,1999,,,25062,1,72,,5cd196159e7582b77e082ad2d84b8628
185179,Birnam Wood Comes to Dunsinane,,7,2008,,B6532,185177,3,8,,6175d6cd509bfc4ebc8100bb4049ce33
149464,Ray Lewis,,7,2004,,R42,149397,4,9,,30f6311609e72cb3d5ded7e806157aeb
160795,Shadow of Silence!? The Pale Glimmer of a Firefly,,7,1994,,S3124,160772,1,26,,c8ea1c85f1645f5ae08bcd43ea0d66df
706,"Mala Branca, Mala Preta",,7,2012,,M4165,696,1,12,,e628f8f118dfd305d4d4236c5fac76d0
69341,(#15.2),,7,2004,,,69220,15,2,,e8dbaf817616e2764e8042639eaee73a
126105,(#8.10),,7,2012,,,126014,8,10,,d4cb9e84a10148b3358cbde7045b8a79
83168,(#1.1),,7,2006,,,83167,1,1,,95560fe04556dd312da12beac189adb2
199991,(#1.71),,7,2009,,,199897,1,71,,8a0e3e0a1c5d3e441ec0e72c6b6c03ab
140679,Kyle & Tyler's Marmoset Adventure,,7,2010,,K4346,140678,1,1,,7360b512a955e010968135ea020f6d75
51625,Tag der Finsternis,,7,2010,,T2361,51415,15,13,,f13fa27c0339117a7c857729bd40d575
68087,(#1.29),,7,1978,,,68078,1,29,,0fde82b54545299220b8b0f48852a7f4
2816,Part 2,,7,2011,,P63,2814,,,,928952d58c8fa043c3f0f378b91c4f3d
123302,Finding the Ponies,,7,1984,,F5352,123301,1,8,,9e54c7beb3ee834e0eb1e256a3537da8
15047,(#4.2),,7,2010,,,14924,4,2,,e27bcddfb559d821bbc14c0d157bff2b
140880,Liberace,,7,1988,,L162,140768,,,,8dc4048b29b4e5c5d9aa6611e63a0340
121478,Kelly and the Freethinker,,7,1961,,K4531,121381,5,4,,c9e37e21493c19e91762545278bf0665
139375,(2007-01-22),,7,2007,,,139148,,,,5fc581b19952682c27ffe528d1eb58e9
148394,The Way We Weren't,,7,1997,,W653,148136,8,4,,cbbd3081083a4f203f5b565e03df3f89
140226,(#2.6),,7,1953,,,140217,2,6,,a21d620f6dffb6fb2ca3ea85699540a3
196919,Hmong,,7,,,H52,196812,,,,7a8160ed2a79cff08d1a26ca1c743616
45314,(1999-10-30),,7,1999,,,45248,,,,c1803b3b9241778c0ee9a48e1c1f71d4
13634,49th and Main,,2,2006,,T535,,,,2006-????,9a5e4717f4f91c6b9e2e335b374927c1
22346,Quem Rouba Tem!,,7,2006,,Q5613,22239,3,28,,c1d9ba3d45a3b7497df91e925533bdc6
35225,(#1.3),,7,1989,,,35222,1,3,,538f56f1d5b13baa103dcbd4e92dfc7e
192308,(#1.6),,7,2007,,,192302,1,6,,97772e971e39fe97e8a2539f36860a28
33352,(2012-02-17),,7,2012,,,33102,,,,6e5f2ec5db15073110076aa6ad5795e2
71829,Old-Fashioned Breakfast Cakes,,7,2008,,O4312,71730,8,16,,9f4cf615cbc61507630a51de412c4cf0
55492,In the Beginning,,7,1985,,I5312,55482,1,1,,36430e8a1ec1acc01ee378e7eb821075
123332,(#2.2),,7,1963,,,123327,2,2,,669c8fefad0552dfc02ab9e6f2344e26
3238,Market Mayhem/Lucky to Be Alone,,7,1997,,M6235,3201,2,8,,6bc9089ead8434d00e98af494b0d4be8
98452,Invasion,,7,1963,,I5125,98326,4,72,,4d38de802b171507ac5c8175332948bb
80750,(#1.45),,7,2008,,,80624,1,45,,93fbc36a9cd09a798988f140789dcb69
24116,O Passado Bate a sua Carteira,,7,2010,,P2313,23829,10,9,,5aad0a88acbc40c26ab1aba11e9c7498
32205,Get Into Character,,7,2012,,G3532,32197,1,3,,ff9ebd2da8190cf50981d6a7ffe8a4d8
46033,(2000-07-24),,7,2000,,,46022,,,,19fdb480b6a1c67128debab50f28fb6e
43347,(2008-04-08),,7,2008,,,43320,,,,21bc5961b84022132efc2f34d54dbe90
129,Boston,,7,2003,,B235,118,2,6,,30e9c656ce5b79b48789a4c6ffbb115b
163873,Hitmom,,7,2009,,H35,163866,3,1,,99debf37b136bdcf8bb5ce5bb4e3d59b
9101,Oil and Water,,7,1979,,O4536,9091,1,13,,0a700f0fb495d6a01de21a6287141c7b
191121,Lekke band,,7,1989,,L2153,191114,1,11,,ecf8a5fbb61db34b2c6361f772f4b44c
51222,As the Netherworld Turns,,7,1995,,A2353,51217,1,60,,00d0f100ff588a600110b050f2c6c6f0
148854,(#2.6),,7,2006,,,148784,2,6,,1a080e6b3873b8a0a577627323ffa054
125851,(#1.26),,7,2008,,,125834,1,26,,768360e19ddfc0e7d16373957dfa0601
81810,The Cheese Ball Cup Final,,7,2002,,C2142,81747,2,3,,75eba631e76bc48f1474f39127fb38f0
184268,(#1.2455),,7,,,,184043,1,2455,,ca0490fb08c4d8cd0bbdf0e2e595e66b
137714,Double Jeopardy,,7,1996,,D1421,137695,1,8,,ee91a61c9fc34a27afe616fb70613f26
18635,The President's Daughter,,7,1960,,P6235,18466,3,3,,1f71f0f4df9a823cb2733fa1e3ba5aa4
183719,How Many Doctors Did It Take?,,7,2009,,H5323,183715,1,2,,134d6c0c36fdb6213f60023db7c77253
160580,Multiple Pregnancies,,7,2000,,M4314,160536,,,,80f1a70c121071be0481eedfad094f54
37940,Aci hayat,,2,2005,,A23,,,,2005-????,4a0b52ba79397fe170490656b268b095
110367,(#1.8),,7,2006,,,110361,1,8,,76560b4a97a26f770cc4dfbc6f9b10d4
193671,The Case of the Injured Witness: Part 2,,7,1999,,C2135,192964,1,88,,dd2aff10f75ee053a86809cea104eece
48619,Tasogare iro no dezaia,,7,2008,,T2653,48608,1,8,,ffbd34c59cac43a45c2063a50bdff708
98788,Dead Man's Kit: Part 2,,7,1980,,D3523,98776,3,8,,f2f33cca81ba4293387323e7fa5b5c25
21082,Breaking Point: Part 2,,7,1985,,B6252,20918,5,60,,7adf8780c494a3f25c21082a01ca6265
143643,Benimle evlenir misin,,2,2001,,B5414,,,,2001-????,8b44300b53a83238087b11760420cbf4
136428,(2003-11-14),,7,2003,,,136423,,,,2036b58e17cfed4800118919a210aa05
30360,(1994-08-22),,7,1994,,,30245,,,,c09fa7160fe243cd0964490fc300d01e
196069,Games to Play,,7,2006,,G5231,195940,2,31,,f0ce8ceea55134f52b1a46e31b69c8a7
171295,False Witness,,7,1967,,F4235,171195,9,6,,aaf05dd98d06034d31050ff76da39773
73140,First Half Quarterfinal Round 3: Franshier vs. Kamp/Morris vs. Scarvers,,7,1993,,F6234,73091,6,7,,ef8dc3039e88e6cee6c53769e827a5cd
66229,Charles llega a salvo a la embajada,,7,2005,,C6424,65509,1,60,,ed80e210da19086e388369731796c031
159744,The Monkees,,7,1997,,M52,158683,,,,47fc601ff84e613ca827443cdf6b8d30
141831,Bela ladja 2,,2,2008,,B432,,,,2008-????,91032a3ac8112af683c696c10a678876
31466,Rahat tai potilaan henki?,,7,1990,,R3134,31333,,,,bf8853985a75283e06887dab0ee752aa
181003,Collie,,7,1999,,C4,180983,,,,3b3e8c6c13bdd1d792c5f344ecaf3aec
53252,Letter of Credit,,7,1960,,L3612,53164,5,36,,ac7a1bb31b2b6767af4a481229fecea5
31798,Serve un Piano,,7,2012,,S6151,31794,1,2,,4571974bdde5b43a8e16ea16283ce7ef
72472,"I, Robot Bike 1",,7,2004,,I6131,72375,2,3,,0128332fe9a428944c562feba6664835
148720,The Generation Zap,,7,1970,,G5635,148510,6,24,,036919208e87c3362c57169647bd3eba
13935,Thanksgiving,,7,2010,,T5215,13870,5,6,,e1e1bdf9125bb7a9cc7a12f2ec899499
132253,A Riddle a Day Keeps the Riddler Away,,7,1966,,R3432,132249,1,11,,f16d0483fa6896b28cda165678f58e55
4360,Het feest (Laren),,7,1995,,F2346,4316,,,,01c26a91a8dfdd52e5600a70f453b611
148921,(2008-12-31),,7,2008,,,148859,,,,c1a43b08ed6339c87f4a6443becc7e2a
89105,(2001-04-15),,7,2001,,,87087,,,,6ad2ef713f0494f32f0b26c9825f19a1
16618,The Osprey/Nothing More to Worry About?/Zimbabwe,,7,2001,,O2165,15711,33,17,,2b71ed5b1f7d923f117ca946443d322c
154504,Benjamin Walker/Anthony Mackie/Ingrid Michaelson,,7,2012,,B5254,154463,5,11,,1ef056e1692395a3279a4e084a8251c6
163766,The Moment of Collision!! An Evil Hand Draws Near to the Quincy,,7,2006,,M5312,163436,4,8,,c53beae45c4263b8c2e27edee695f96f
194474,Paro cardiaco,,7,2012,,P6263,194395,1,95,,114356ac722852e594f96426cf94cf13
185873,Southern Comfort Brunch,,7,2011,,S3652,185843,2,6,,7e7e08bdc556f2faa7383acd3bebb0d9
85178,(#1.337),,7,2002,,,84913,1,337,,c5cf2113046be30bdd337f8332cd1268
44779,(#1.62),,7,2007,,,44757,1,62,,e96a71b0ba367093e6279425d1e12692
8717,Battle of the Home Cooks,,7,2010,,B3413,8708,1,6,,01237f2026fa509e88d8841c4d262d3b
74132,Top 5 Results,,7,2012,,T1624,73710,11,34,,de8a1c91d5b222055824078aa455b81f
103709,(#1.12846),,7,2006,,,103385,1,12846,,b8599fd43350eb8c16671ea7c6ca627b
158693,Admiral Chester Nimitz: Thunder of the Pacific,,7,1996,,A3564,158683,,,,0c38fd11073a223aa80ed9463cc9bd0e
70856,Rafik Brooks,,7,1988,,R1216,70344,1,26,,2941a68f67db8f472945cdcaf1c306f3
167293,(2012-01-05),,7,2012,,,167229,,,,af3cdc2127670722887c3e341bd7a327
166154,Dreaming of a White Christmas,,7,2001,,D6521,166010,8,41,,e33e9c29e72ae26902da4caba436821d
